location_type,habitat_type,fish_type,fork_length_mm,weight_g,condition_factor,date,side_channel,control_impact,channel_status
Side Channel,Roving,WR,61,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,61,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,62,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,63,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,63,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,64,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,64,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,65,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,65,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,65,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,67,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,67,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,67,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,67,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,68,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,68,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,69,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,70,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,74,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,74,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,76,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,WR,79,NA,NA,12/20/2018,Lake California,Impact,Post-restoration side channel
Mainstem,Up Mainstem,FR,32,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,32,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,33,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,38,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,JT,70,NA,NA,12/20/2018,Kapusta,Impact,Mainstem
Side Channel,Flatwater,FR,34,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,34,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,34,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,34,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,34,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,36,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,36,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,JT,66,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,JT,66,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,JT,68,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Flatwater,WR,71,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,JT,72,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,JT,83,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,JT,86,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,JT,89,NA,NA,12/20/2018,Kapusta,Impact,Post-restoration side channel
Mainstem,Up Mainstem,FR,30,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,30,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,32,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,32,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,33,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,33,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Down Mainstem,FR,39,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Up Mainstem,FR,39,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Mainstem,Mid Mainstem,FR,42,NA,NA,1/9/2019,N. Cypress,Impact,Mainstem
Side Channel,Pool,FR,30,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,31,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,32,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,33,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,34,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,35,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,36,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,37,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,37,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,37,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,37,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,37,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,37,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,38,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,38,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,39,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,39,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,39,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,41,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,41,NA,NA,1/9/2019,N. Cypress,Impact,Post-restoration side channel
Mainstem,Mid Mainstem,FR,31,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,31,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,31,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,32,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,32,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,33,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,33,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,39,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,39,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,FR,39,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,40,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,40,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,41,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,43,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,43,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,43,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,44,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,44,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Down Mainstem,FR,44,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,44,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,44,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Mainstem,Up Mainstem,SR,49,NA,NA,1/14/2019,Lake California,Impact,Mainstem
Side Channel,Pool,FR,33,NA,NA,1/14/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,33,NA,NA,1/14/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,34,NA,NA,1/14/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,34,NA,NA,1/14/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Flatwater,FR,34,NA,NA,1/14/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,34,NA,NA,1/14/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,34,NA,NA,1/14/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,34,NA,NA,1/14/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,34,NA,NA,1/14/2019,Lake California,Impact,Post-restoration side channel
